_id,serverid,latitude,longitude,accuracy,speed,calc_speed,corrected_speed,calc_state,timestamp,processedResult,isSynced,altitude,bearing
44,-1,22.2766183,73.1859229,63.62799835205078,0,0.025738129019737245,-1,,1526663848889,-1,0,0,0
45,-1,22.2766193,73.1859202,69.10199737548828,0,0.029948756098747253,-1,,1526663858968,-1,0,0,0
46,-1,22.2766201,73.1859182,73.96499633789062,0,0.022435176372528075,-1,,1526663869169,-1,0,0,0
47,-1,22.2766174,73.1859245,70.4469985961914,0,0.07942367262310451,-1,,1526663879139,-1,0,0,0
48,-1,22.2766118,73.1859389,69.86399841308594,0,0.16084192991256713,-1,,1526663889680,-1,0,0,0
49,-1,22.2766155,73.1859296,70.54100036621094,0,0.10423632860183715,-1,,1526663899847,-1,0,0,0
50,-1,22.2766179,73.1859236,70.77100372314453,0,0.07478392124176025,-1,,1526663909710,-1,0,0,0
51,-1,22.2766194,73.1859198,71.05799865722656,0,0.042539873719215394,-1,,1526663919889,-1,0,0,0
52,-1,22.2766206,73.1859168,66.15599822998047,0,0.03365276455879211,-1,,1526663929898,-1,0,0,0
53,-1,22.2766189,73.1859245,61.62699890136719,0,0.08155895471572876,-1,,1526663939898,-1,0,0,0
54,-1,22.2766132,73.1859483,60.00699996948242,0,0.2532753229141235,-1,,1526663949968,-1,0,0,0
55,-1,22.2766125,73.1859507,65.69000244140625,0,0.025920701026916505,-1,,1526663960059,-1,0,0,0
56,-1,22.2766153,73.1859398,70.4020004272461,0,0.1294849846098158,-1,,1526663970007,-1,0,0,0
57,-1,22.2766146,73.1859417,69.35399627685547,0,0.021059921383857726,-1,,1526663980059,-1,0,0,0
58,-1,22.2766167,73.1859335,74.0780029296875,0,0.08765075802803039,-1,,1526663990169,-1,0,0,0
59,-1,22.2766184,73.1859272,77.06999969482422,0,0.07511347532272339,-1,,1526664000078,-1,0,0,0
60,-1,22.2766193,73.1859235,82.80000305175781,0,0.039413276314735415,-1,,1526664010228,-1,0,0,0
61,-1,22.2766206,73.1859185,87.49800109863281,0,0.05944812297821045,-1,,1526664020107,-1,0,0,0
62,-1,22.2766187,73.1859276,87.82099914550781,0,0.09611622095108033,-1,,1526664030369,-1,0,0,0
63,-1,22.2766197,73.1859231,90.04199981689453,0,0.05297885669602288,-1,,1526664040309,-1,0,0,0
64,-1,22.2766192,73.1859372,96.26300048828125,0,0.06924809728349958,-1,,1526664061477,-1,0,0,0
65,-1,22.2766182,73.1859422,89.99400329589844,0,0.05270670056343078,-1,,1526664071659,-1,0,0,0
66,-1,22.276619,73.1859398,83.05799865722656,0,0.026273098587989808,-1,,1526664081852,-1,0,0,0
67,-1,22.2766202,73.1859296,81.03800201416016,0,0.10595842599868774,-1,,1526664091950,-1,0,0,0
